Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
S;8.8;0.7373253412412506;1.42932242406919;0.003105811683726145;0.3650770449585625;1.944145242278676;2.4725186968707886;-1.6739740911614494;0.22740662470532413;0.10826047558334118;0.49847337083235743;-1.5201416144519744;-1.3084787064054835;0.32593533198318125;1.003731411487172;-0.7611632189580493;-0.16578083935130639
S;8.9;0.7539176628974289;1.4272754824208804;0.016645103258479566;0.36182320779288;1.9569915537475655;2.4731119738468594;-1.59523472240053;0.24514625154489345;0.12902199390519442;0.49884498902477326;-1.461794258549622;-1.2606371473641618;0.33607864962361766;0.9960812124541504;-0.7261017041342457;-0.15774998865111745
S;9.0;0.7720479656224395;1.4250585622677088;0.033406234794144396;0.3592815708886876;1.9683017945666652;2.4726960811521987;-1.5177591289748449;0.26292145053820626;0.15154193759263102;0.5008033936729976;-1.4059866775144538;-1.2175934121613619;0.3488108273303929;0.9883435043482209;-0.6915441386979857;-0.15264646543739568
S;9.1;0.7921687747005688;1.4228552165801718;0.05417783207754745;0.3577242531163076;1.9778530993129202;2.471126356782939;-1.4420425277940012;0.28076100486110267;0.17623825268963422;0.5047580614426925;-1.353439356271494;-1.1805852414679245;0.3647976691766144;0.9807262693621689;-0.6576123105864007;-0.1509794394176447
S;9.2;0.8140485562122599;1.4206313966955952;0.07849345314064848;0.3570180113480177;1.9857720684625573;2.4684600669844565;-1.3684971193557622;0.29846946471691105;0.20273684502415712;0.5104309214280098;-1.3042759213067665;-1.1494514613794964;0.38370505283852374;0.9732411001361827;-0.6245217994301753;-0.15252922660159896
S;9.3;0.8372551337185232;1.4182722619161603;0.10560220843325574;0.3569428885370094;1.9922540012639924;2.4648351717204813;-1.297126360571653;0.31592134776121306;0.23053572700488445;0.5174176529402503;-1.2581668667593036;-1.1233571103382438;0.40492596639959677;0.9657877227875249;-0.5923324028416634;-0.15683510745229667
S;9.4;0.8614340695566245;1.4157495334803527;0.1346477057440847;0.3572340491032522;1.9975590942374577;2.4602980760306927;-1.229170478639933;0.33259780376024217;0.25890305416660375;0.525168029039988;-1.2157365052155065;-1.102486481645795;0.4278995216127548;0.9584526938955282;-0.56170845777918;-0.1636428835655609
S;9.5;0.88613881515478;1.4130077913492127;0.16459637824797113;0.3575693870359009;2.0020002045117895;2.454923540438557;-1.1658739717642792;0.34794292115925973;0.28699437413927775;0.5330334943037229;-1.1775367525719602;-1.0868399192861729;0.45192754619439723;0.9512999175298763;-0.5333303536832614;-0.1725942817841929
S;9.6;0.9111721788734908;1.4099832946155924;0.19523963273495326;0.35791480768299966;2.0056129082640766;2.4488262079055643;-1.1065717525601144;0.36214441379850193;0.3147581460437969;0.5409689687766059;-1.1429327803153395;-1.0755578881996222;0.47677228290442075;0.944208861148043;-0.5068845734542098;-0.1833889158850961
S;9.7;0.9364223079391998;1.4066425673978684;0.22653005939929294;0.3582903411795959;2.0083879616133906;2.4420940600354673;-1.0506178953607392;0.37542050633570057;0.3422448260776427;0.5490204317415772;-1.1113716088778691;-1.06797101905995;0.5023191871079105;0.9370809841234274;-0.48206510281688963;-0.19583431460715162
S;9.8;0.961544767831013;1.4028647374696996;0.25802134820619393;0.35858456184547194;2.010428768484374;2.4349025042824763;-0.9971233432722322;0.38797347299235074;0.3692779892093867;0.5570196894123605;-1.081929885282296;-1.0627516974011604;0.5281247656177328;0.9297313546721305;-0.45844928750732383;-0.20942593180107727
S;9.9;0.9862143229858003;1.3985320335867142;0.2893205428045853;0.35870577700138284;2.011822599506628;2.427428808105933;-0.9450813674534384;0.4000535747900722;0.39573537800103686;0.5648405513305974;-1.0536140608184077;-1.0585271094781952;0.5537767664798587;0.921964670530668;-0.43555903708713206;-0.22366790292589167
S;10.0;1.0101890004074274;1.3936872724927922;0.31971379356496143;0.3584387253643211;2.01280408639526;2.4196534399090934;-0.8962532716746328;0.4110306873952059;0.42090819760636755;0.5719830520988793;-1.0275142006421323;-1.0561095763408987;0.5788486444584726;0.9139495250649189;-0.41435675647501347;-0.2385530632235
S;10.1;1.0331957448568865;1.3884027672953532;0.3482774439930054;0.35749079894907343;2.0136885690095294;2.411515454933782;-0.8532632095739743;0.4199719920819138;0.44382964303697037;0.5777608902408602;-1.0053174006894512;-1.0568635440740328;0.6028267066878827;0.9059568590568756;-0.3962391617721186;-0.25414469925124816
S;10.2;1.0551555764433456;1.382757550892137;0.37466736313072424;0.3557764449566845;2.0145991841969995;2.4029797634964423;-0.817353422723631;0.4264837129480368;0.4641190699595068;0.581936666631532;-0.9878708057732464;-1.0615527277097376;0.6255371730280044;0.8981341026062368;-0.3819058330213585;-0.2705448100543746
S;10.3;1.0760053509677636;1.3768495706517796;0.3985236564427872;0.35320384130557425;2.0156694983614134;2.393990353117096;-0.7900241887295074;0.43009412553286364;0.48135210308305254;0.5842476153844656;-0.9762219243590238;-1.0711624714291776;0.6468152350390133;0.8906636784447023;-0.3721957121675237;-0.28791436640781654
