Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
B;156.9;0.5526217876059398;0.15557987740276502;-0.26855127073974083;-0.5566480681796317;0.414928279703318;-0.3972525756124927;2.8264511478254946;-1.3870610546274147
B;157.0;0.561115511443889;0.15867234834609434;-0.28315828923528974;-0.5573109767539535;0.40824166675439955;-0.3998030688992582;2.802880599064512;-1.3891041189276017
B;157.1;0.5674799359348413;0.160992284080006;-0.2928469636431297;-0.5572531096234021;0.4012724477447307;-0.4026782837401708;2.777603924332892;-1.3933087158516706
B;157.2;0.5720453852990275;0.16264966492117772;-0.2983646715447019;-0.5566552325214476;0.3940871454929784;-0.4058834780261673;2.7511964581802726;-1.3993973183036896
B;157.3;0.5753832625615356;0.16382895993716673;-0.3007843641668879;-0.5557252923497868;0.38670637091382076;-0.4094168543378096;2.724124922097456;-1.4069304880659743
B;157.4;0.5782650823259523;0.16476286637540305;-0.30182839256990635;-0.554963669691551;0.3794393413869095;-0.4133058741505664;2.697889483256615;-1.4154029439769644
B;157.5;0.5816150461879719;0.1657314681012334;-0.3035125601646418;-0.5549328358954257;0.3726131326720399;-0.4175788148633579;2.674113464277948;-1.4242087083113066
B;157.6;0.5853821745689096;0.166744099701436;-0.30569043743392665;-0.5554908735093642;0.36602758038036853;-0.4222043154005277;2.652338837684823;-1.433248899044134
B;157.7;0.5893850124211308;0.16776742047865234;-0.3079560503729537;-0.5564495850147804;0.35948501376767084;-0.4271487993946135;2.632024310904141;-1.4425199460894866
B;157.8;0.5937537690236034;0.1688708829008636;-0.31047386152751555;-0.5576945053918045;0.35274981399087935;-0.4323769804722648;2.612706338600102;-1.4517815383366628
B;157.9;0.598550137929367;0.17010492128656196;-0.3132653038711539;-0.5590652820178947;0.34555666897047743;-0.43784846454089354;2.593787487565855;-1.460831431159617
B;158.0;0.6045598772215062;0.1716846181143339;-0.31805447647440577;-0.5611604768802954;0.33839931488967423;-0.4435988258627468;2.577157764959127;-1.4692441254736028
B;158.1;0.612887115355699;0.17390663878620316;-0.3272855145984206;-0.5648401552703417;0.3320075864823302;-0.4496890540404195;2.565563752320525;-1.4764522207846156
B;158.2;0.6238631320323851;0.17686034753259605;-0.3418096535746158;-0.5704412046142293;0.32670871512981137;-0.45613132179672;2.560179604944233;-1.4822816482499945
B;158.3;0.6378809710047566;0.18064748606715497;-0.3626180443898894;-0.5783780076501852;0.32290722977261055;-0.46294436920716464;2.5624061004085696;-1.4865477091858015
B;158.4;0.655805291203226;0.18552087650083138;-0.39163649616555674;-0.5891948425126943;0.32100804238316627;-0.4701598997588903;2.5740740878014208;-1.4887025236853901
B;158.5;0.678225875807005;0.1916679327004953;-0.43023251455108547;-0.6032040031268933;0.3212020655488992;-0.47778759321230346;2.5963164645873427;-1.4882989253484897
B;158.6;0.7063460308400966;0.1994205038270831;-0.48096468149256744;-0.6212629353145456;0.32414452719667963;-0.4858813684002534;2.631701024993175;-1.4846772643377601
B;158.7;0.7412096109967479;0.20907212417673726;-0.5461013354991837;-0.6440898898734879;0.33038600834580123;-0.4944857334857886;2.682477074653919;-1.477236779336538
B;158.8;0.781940363823054;0.22040944582830946;-0.6240818826630679;-0.6711353536872995;0.3394764424113781;-0.5035268963749324;2.747108345098175;-1.466325186514112
B;158.9;0.8272614645540735;0.2331046061481441;-0.7124831914978342;-0.7016319914959048;0.35080420188682737;-0.5129064816375166;2.823269163158086;-1.452534397489556
B;159.0;0.8756388873910268;0.2467896245285992;-0.8085808010511712;-0.7343966620929665;0.3634710530860765;-0.5225145062694807;2.9081464870534575;-1.4364329693066402
B;159.1;0.9252639140134029;0.26102407097181946;-0.9091012821789519;-0.7681048134542099;0.37643298369370015;-0.5322237609603793;2.99837354728853;-1.4187252990503865
B;159.2;0.9757908489779226;0.2757063383707763;-1.0132862806994467;-0.8026774550398548;0.38963855088663024;-0.5419913647348995;3.0933378321643534;-1.3996464942693336
B;159.3;1.0271336431330695;0.2908030768900165;-1.120892682186259;-0.8381651115266342;0.403168348584412;-0.5517926145601546;3.192939906368963;-1.379302373818721
B;159.4;1.0785623866214653;0.30610713109258825;-1.230379305667265;-0.8745345242057505;0.4167988800830855;-0.5615582465841129;3.2958044074880544;-1.3581437171870157
B;159.5;1.1294574987215782;0.3214364979473139;-1.3403817605295103;-0.9117878161813735;0.43037482594455057;-0.5712262839918196;3.400741143229098;-1.3365863700289342
B;159.6;1.1784968765332628;0.3364897164006262;-1.4487015029292367;-0.9487308855612344;0.443039382577048;-0.5807115828949616;3.505407187137129;-1.3150263103755861
B;159.7;1.2239299647430482;0.350874162213648;-1.5524919114210896;-0.9838452053744655;0.45361178573043404;-0.5899066096785166;3.606705347540231;-1.2939532926889203
B;159.8;1.2651447419848658;0.36445746748703733;-1.6507520540592289;-1.01607345188485;0.46165210594502426;-0.5987702466866605;3.7035211420296914;-1.2735039933821408
