Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
A;-16.4;0.9583207416089313;0.2891321882683255;1.142654914261525;0.27383372951429213;3.9969590649829985;2.075920587649122;7.437404196312035;7.687578366705609
A;-16.3;0.9857220889197652;0.2660921533962002;1.1542035564298112;0.2607272343758356;3.99487083244262;2.060289834908601;7.369754800023929;7.659822437063739
A;-16.2;1.0135792848206717;0.24359333724495377;1.1611044193067368;0.24660937280332806;3.9917752574213288;2.043843992302803;7.299511944658971;7.624934413941017
A;-16.1;1.0418473478183765;0.22043292363641895;1.1635852678979566;0.23020929595277448;3.9871614746179866;2.0263939430758584;7.228298635469836;7.584458757387746
A;-16.0;1.0702849806199441;0.19682820877095786;1.1624567505537355;0.21197149810260285;3.981065767231275;2.0080031532199114;7.155874132900627;7.539178280695943
A;-15.9;1.0986784374322607;0.17323230546305682;1.158709263804038;0.19296872513322047;3.9737057751398552;1.988894331219383;7.081909884378689;7.490467637257223
A;-15.8;1.1266972296032873;0.1499167085702012;1.152922245300205;0.17374053755589966;3.965388421902203;1.9693039294830381;7.007050651812541;7.440210725988853
A;-15.7;1.1539243518701854;0.1272200284497158;1.1456948485427267;0.15496594047644688;3.9563147863226624;1.9494286950183832;6.931704579723999;7.389905538756897
A;-15.6;1.1802749656552582;0.10507546446409677;1.137588411478518;0.13676076733058048;3.9462917255069443;1.9293456260362696;6.857408791439959;7.342470857656249
A;-15.5;1.2056482209495065;0.08324907782923201;1.1290440000974913;0.11903791253224494;3.9350347132502566;1.9090670717784224;6.786009748080409;7.300733527313779
A;-15.4;1.2296475031607637;0.061579276820675766;1.1209097185577537;0.10217401042105712;3.9216365390088725;1.888318194265514;6.7169603655821355;7.264292213057153
A;-15.3;1.2519623078772233;0.03992169727173689;1.1140277894126898;0.08649508888212172;3.9051185660021015;1.866786864525854;6.649423748402825;7.231930381398018
A;-15.2;1.2719962952430566;0.01813258019113236;1.1087358182221694;0.07235057170309507;3.8853298364626787;1.8443762526025917;6.583422207537281;7.202416014612358
A;-15.1;1.2891577427855216;-0.003871922156338433;1.105270074660404;0.06014565516663698;3.862341047636379;1.821067756749806;6.518588568854301;7.173739641138696
A;-15.0;1.303733511346998;-0.025877386492049403;1.1036516428479421;0.04977081627834945;3.8366008232350435;1.797108645921857;6.456002913594084;7.145447251385619
A;-14.9;1.3162345842327217;-0.0475750547534215;1.1037084445333898;0.04101116923986581;3.8088975484304157;1.772889182278507;6.397150589821592;7.117637401818022
A;-14.8;1.3270480309586372;-0.06872110399767035;1.1056293429391497;0.033983621966320175;3.779571794760509;1.7487000066259315;6.34088310595201;7.08821358706751
A;-14.7;1.3367001844252975;-0.08903685626636874;1.1095754417390575;0.028708460699528853;3.748956655453348;1.7248407952351055;6.28613901148903;7.055381902973089
A;-14.6;1.345376028330784;-0.1083786228757333;1.1153028531738187;0.025299886800147203;3.7178887144732116;1.7016499639740423;6.232816587836436;7.0190022716777305
A;-14.5;1.3529281547637477;-0.12677858786037474;1.1224676541376055;0.023817631505184345;3.687112804669626;1.6793711240907925;6.180734413937544;6.979310394931684
A;-14.4;1.3597351385458702;-0.14407894038131452;1.130537995919896;0.023640762535066234;3.657363967180706;1.6582227957009492;6.132677398768927;6.9387949690958335
A;-14.3;1.3660726239822887;-0.16017974329358964;1.1388399663922997;0.023923922629775756;3.6293484920895906;1.6383542751719071;6.092347193737368;6.900927667533002
A;-14.2;1.3710972853509036;-0.17556283176992396;1.1469121314261101;0.023861612883794958;3.6029102986339865;1.619578824774857;6.0605066942077;6.867067300717642
