Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR
Baseline;-9.4;0.47997295293278164;0.10134104958134671;0.4912077236965935;0.4201981505885879;0.8391673364545325;0.29852180299983644
Baseline;-9.3;0.5234173565207847;0.1123509865636656;0.5213539919401642;0.42742420113490276;0.8662814219778117;0.30705298246190704
Baseline;-9.2;0.5649144560129002;0.12286758428871725;0.5501745347239986;0.4342994696068905;0.8922388027167427;0.3151627953855227
Baseline;-9.1;0.604713132916288;0.1329430820569728;0.577835752148153;0.44087704009363904;0.9172159826693083;0.32291259696522623
Baseline;-9.0;0.641529218129187;0.14230697382299695;0.603486214932607;0.4469368981148918;0.9405465705290732;0.33030963109415
Baseline;-8.9;0.6739571682793111;0.15065273960819425;0.6261847046956444;0.45222428253180524;0.9614540489365551;0.33728426288297353
Baseline;-8.8;0.7008428123507588;0.15776468009758648;0.645193807937928;0.45657795681692015;0.9794345415746353;0.343988201162742
Baseline;-8.7;0.7210409785059468;0.16342253240927018;0.6597724511674716;0.4598274935164852;0.9939665996288438;0.35055043087623705
Baseline;-8.6;0.7348675882680569;0.1676539377523305;0.6700960917733179;0.46198794641645957;1.0050993677517424;0.35676480248577747
Baseline;-8.5;0.7432275398785348;0.17061400461553333;0.6767386958177708;0.46318624523998775;1.0132033169830361;0.3624258741393849
Baseline;-8.4;0.7463786035079369;0.17228137777650865;0.6797847702226658;0.4633683076507742;1.0181762787199231;0.3671996783425211
Baseline;-8.3;0.7447749238018373;0.1726675928481356;0.6794415179987414;0.4625038012500102;1.0199893520205334;0.37070245917801703
Baseline;-8.2;0.739172777936111;0.17197312702658873;0.6762626717043467;0.4607945378883027;1.0191801720892988;0.37310251775274494
Baseline;-8.1;0.7301542074574927;0.17037714361933087;0.6706957824186723;0.4584274076573509;1.0162457260172095;0.3746712704545958
Baseline;-8.0;0.7188515309662069;0.16813756242949562;0.663531966638053;0.45564612406631877;1.0118433467655725;0.37542132441741227
Baseline;-7.9;0.7064276145085042;0.16553594834299457;0.6555986727060317;0.4527218814072942;1.0067024226563168;0.37545347174928434
Baseline;-7.8;0.692721300041109;0.16247613826832907;0.6466863256515571;0.4495217050149032;1.0005454187068237;0.3746218289480483
Baseline;-7.7;0.6772465371523682;0.15873744370979637;0.6363021200278585;0.4457719370939257;0.9927407077452317;0.37254369480783645
Baseline;-7.6;0.6598282098679578;0.1543100671464792;0.6243138077947927;0.4414558729748661;0.9832972898941925;0.3695213157705748
Baseline;-7.5;0.6401506815462827;0.14914648503045758;0.6104797024676945;0.4365144369459921;0.9721215532877894;0.36584802187842236
Baseline;-7.4;0.6182581256129636;0.14312423341514435;0.5946855132236006;0.4307712072234704;0.9587986926031613;0.3608906997625798
Baseline;-7.3;0.5944640496742295;0.1362133395462548;0.5770483446899508;0.4241562597054154;0.9431690691551031;0.35410953058077244
Baseline;-7.2;0.5685601083940952;0.12819705772074297;0.5572196708233683;0.416370927471454;0.9245404049725039;0.3447719572523722
Baseline;-7.1;0.5403731944671186;0.11886451463707104;0.534883566536311;0.40712498007513265;0.9022243474231342;0.33210222519338384
Baseline;-7.0;0.5105052433223563;0.10854834094737598;0.5106481156393263;0.3968056539146625;0.877205090357438;0.31704175872920093
Baseline;-6.9;0.4796636997460926;0.09770242259967077;0.485279541551602;0.3859430002523965;0.8508431579557403;0.30106870632686
Baseline;-6.8;0.4485587741896646;0.086651979089992;0.4594810693710256;0.37492802278324966;0.8240438801010432;0.28482024097308045
Baseline;-6.7;0.41802882933308805;0.07580976198341638;0.4341071459642274;0.36426201199596075;0.7979847759184313;0.26917006388972187
Baseline;-6.6;0.38829635167799026;0.06535367698426953;0.4093789058853554;0.35410128044955425;0.7731533318539583;0.25499959722524146
Baseline;-6.5;0.35934947414351015;0.05530309234250286;0.3852512347697834;0.3444010545194329;0.7495244607836273;0.24274134422711047
Baseline;-6.4;0.3317722075524987;0.04611310012592629;0.36238579019216477;0.33567429619150335;0.728499781978865;0.23404361737711277
Baseline;-6.3;0.306060649753765;0.03819184740032355;0.341352256972991;0.3283721317347448;0.7113311620076885;0.23038889957448205
Baseline;-6.2;0.28231400430589915;0.031424651571295925;0.32217372297008584;0.3223457133521661;0.6974779506666504;0.2309509201384623
Baseline;-6.1;0.26082261860114997;0.02575691811870051;0.3050759857843799;0.3175556201209515;0.6865903609356412;0.2346845778844875
Baseline;-6.0;0.24125345423093503;0.02082331547416061;0.2896036608070913;0.31351888100968317;0.6773273092645375;0.23991374804318166
Baseline;-5.9;0.22313136857665494;0.016135281209186836;0.2751269587386167;0.30959772289090637;0.6679292487668782;0.2446282346509676
Baseline;-5.8;0.20761336618692017;0.01235304377367985;0.26293560622351997;0.3066764871419476;0.6604945049448236;0.24966886230049834
Baseline;-5.7;0.19605687007752337;0.010344712708191928;0.25458373561474534;0.30590047881878313;0.657850703967986;0.25628245489084023
Baseline;-5.6;0.18902803121249523;0.010280638849062385;0.25063107788233197;0.3075123183819226;0.6603997729393658;0.26450429223144933
Baseline;-5.5;0.18725762109218014;0.01246763635455661;0.2518314086944171;0.3119273682844792;0.6690189667122954;0.2749578211959305
Baseline;-5.4;0.19046885097297395;0.016815811563782646;0.25789403283280166;0.3189759915885544;0.683409834046671;0.2862857554510674
Baseline;-5.3;0.19741536050324893;0.02259999809961588;0.2673965003654759;0.3276199069475183;0.7011369300826082;0.29626203372765847
Baseline;-5.2;0.20885076998340768;0.03053446302350249;0.28125192220426065;0.33872133568513707;0.724677847851007;0.30691393921980215
Baseline;-5.1;0.22548886809395619;0.04136317551230473;0.3003656035475668;0.3531838200834194;0.7566512035255251;0.3191813638614889
Baseline;-5.0;0.24467336750749613;0.053170003250297526;0.32151520133878986;0.36836537463890373;0.7904422740564092;0.33179896738241954
Baseline;-4.9;0.26373964391480964;0.06395944227344508;0.34140087843335554;0.38150422820422936;0.8191194469300651;0.3442891200545528
Baseline;-4.8;0.2802713735952329;0.07214763523314982;0.35727123082879153;0.3904716728203015;0.8373404408644944;0.34796038577830135
Baseline;-4.7;0.29153665519461036;0.07589578999057167;0.36597080525851844;0.39278951363937686;0.8388747095733251;0.3372978056255418
Baseline;-4.6;0.2992418803727688;0.07647230131060212;0.36938658756852494;0.3900192828262812;0.8280299113660927;0.315961035136171
Baseline;-4.5;0.307211565192147;0.07676548885891421;0.3720147041708426;0.3859247740056535;0.81473667311759;0.2872659254568708
Baseline;-4.4;0.31540811378439937;0.07660520832411866;0.3734795743384769;0.38008207130656047;0.7982499303382511;0.2752583045060124
Baseline;-4.3;0.3241702132413762;0.07606875815706626;0.3738111574566796;0.37238080897219383;0.7786540199274441;0.2989429661078695
Baseline;-4.2;0.3378018127809579;0.07871284527915723;0.3786039398537575;0.3677393271070528;0.7684885974393865;0.3520859865634023
Baseline;-4.1;0.35980028086417803;0.08756118872028029;0.39261035275547673;0.37042887817012815;0.7785305439664878;0.43354185885616925
Baseline;-4.0;0.3950288913466524;0.10648150213132368;0.42189537552999834;0.38568311891969476;0.8222917201094919;0.49932133290969016
Baseline;-3.9;0.448446348921542;0.13947436593727058;0.47276566517342733;0.41898385535056715;0.9138096045658353;0.5058844319218272
Baseline;-3.8;0.5159742599897914;0.18342965747287465;0.5402007397581734;0.4661065115047194;1.0423367894688713;0.49151660702618827
Baseline;-3.7;0.5902877464196408;0.23257030517766175;0.6148898524364386;0.5190723402065691;1.1877172868779757;0.5004173623389576
Baseline;-3.6;0.6682957906609293;0.28484249428856145;0.693639700812219;0.5754160518702598;1.3431742068428942;0.5950677084591289
Baseline;-3.5;0.7459218835567594;0.33742883405357915;0.7720551200954962;0.6316525798355244;1.499292198247451;0.8351401572175154
Baseline;-3.4;0.817135505750584;0.3853430905128894;0.8419921774528909;0.6806485289078754;1.6384416260266148;1.1880315221528797
Baseline;-3.3;0.877514038751019;0.4248763158435471;0.8973613523135358;0.7170387136307417;1.747456835397629;1.547667669939628
Baseline;-3.2;0.9195048289944134;0.44981598474425066;0.9280885463103132;0.7320236889203313;1.8044579901454378;1.7874730628807862
Baseline;-3.1;0.9357097867944404;0.45403538395301624;0.9242308360220042;0.7168921906059325;1.7878306245741964;2.0379508594277285
Baseline;-3.0;0.9289573298196183;0.44037693547687606;0.8906028430782049;0.6762067471040325;1.7081409160701755;1.7142478064910112
Baseline;-2.9;0.905240055605443;0.4144923070836928;0.8366814862957899;0.6187489745536814;1.5861105034492429;1.5047722815778855
Baseline;-2.8;0.8676905291585779;0.37925986387264565;0.7672491973383249;0.5489117382955522;1.4321999833272097;1.2212665928830333
Baseline;-2.7;0.8207077612078706;0.3386438758430206;0.6888725250803018;0.4726772569677822;1.2607438714081107;0.9867050224404741
Baseline;-2.6;0.768221486496591;0.29640157608631057;0.6079636229967829;0.3960359024500102;1.0857317811795797;0.7922556993256746
Baseline;-2.5;0.7125365375350903;0.25478588538590063;0.5284465997866485;0.3226964639458938;0.9157122999511991;0.6148416529164571
Baseline;-2.4;0.6593796854457254;0.21919656607142368;0.45946042754204797;0.2611336652479226;0.7705835175575011;0.47054258979665686
Baseline;-2.3;0.614423146573162;0.19490958416837234;0.40993029190134056;0.21958954964373145;0.6697695933680645;0.37054962528074853
Baseline;-2.2;0.5760118936967302;0.18017356500217652;0.37690522465443355;0.19524970048313683;0.6067769941904029;0.31072822959385693
Baseline;-2.1;0.540476984005573;0.1713536752580982;0.3542410971874288;0.1823426301449782;0.5681281904195998;0.2852278132996737
Baseline;-2.0;0.505936930030507;0.1662107861736084;0.33814678412258203;0.17715120379311955;0.5455083833072081;0.2852207392154211
Baseline;-1.9;0.46964504977382315;0.161645370115842;0.32337380027939044;0.17458505572109484;0.5274096669416153;0.2979411028414498
Baseline;-1.8;0.42979303457067175;0.155968059171383;0.3070741393910117;0.17200420745790002;0.5074996682204738;0.3145612221646221
Baseline;-1.7;0.38589357688711257;0.14871172040783254;0.28845439563661746;0.168658457306603;0.48392874873330705;0.3298780474068419
Baseline;-1.6;0.3349570525889103;0.13699332606389625;0.26263269031100034;0.1599756094768665;0.44587680663294726;0.3296131088809968
Baseline;-1.5;0.2741017099982521;0.11806165343482622;0.22495068228238413;0.14160249223450716;0.3830053046984503;0.3002104883144465
Baseline;-1.4;0.20553347240809394;0.09318051253471715;0.17746437544671245;0.11506097174534169;0.2997499453439971;0.24634935058945828
Baseline;-1.3;0.1328106268869904;0.06456158237158505;0.12379684110176647;0.08317231582052731;0.20397471186685934;0.17704104992073244
Baseline;-1.2;0.058334895141692655;0.03393556973097045;0.06682895210430662;0.04835495261581091;0.10191584116261865;0.09966117651481277
Baseline;-1.1;-0.014868501294373893;0.0035432482677792976;0.010295408376453707;0.013782994895203515;0.0016854059230002605;0.02385913457390032
Baseline;-1.0;-0.08464832481935236;-0.02563255159781619;-0.04426403818395919;-0.019632526891451896;-0.09353420110062238;-0.04793324199059068
Baseline;-0.9;-0.14986204081938848;-0.05335376398846403;-0.09654675342932428;-0.05203744752721473;-0.18330550810530077;-0.11661202957563077
Baseline;-0.8;-0.20743955589735474;-0.07797936643739778;-0.14392274015898376;-0.08160135199630325;-0.26200603995123295;-0.17683797437353999
Baseline;-0.7;-0.25450761238782693;-0.0979836450592968;-0.18394824616730787;-0.10663888971054103;-0.32445380033125204;-0.22376128887673463
Baseline;-0.6;-0.2918960383109779;-0.11377456235333039;-0.21724905732476874;-0.12757427329162407;-0.3721855383942785;-0.2587212955406928
Baseline;-0.5;-0.32132232557713714;-0.12616963431657346;-0.24508430869545172;-0.14520854388337856;-0.4080660582946347;-0.28399197765268447
Baseline;-0.4;-0.34427299354030616;-0.1359567026390991;-0.26869338091857564;-0.160446514585197;-0.4351332520102815;-0.30268817532654335
Baseline;-0.3;-0.3627633238607988;-0.14420115329458927;-0.289758218788978;-0.17449986915951676;-0.4573954148152062;-0.3188411705277252
Baseline;-0.2;-0.37737023181040197;-0.15113150763140393;-0.3085943447203112;-0.18750757007940067;-0.4755193233894506;-0.33248299112255175
Baseline;-0.1;-0.38805539996812666;-0.156628940954473;-0.3249569806645827;-0.19920127394236165;-0.48895534643821215;-0.34246527543602223
Baseline;0.0;-0.3961701207355306;-0.1612791894447474;-0.3397291283113235;-0.21006598925153508;-0.4995745692763336;-0.34980284771079084
Baseline;0.1;-0.4029726320079421;-0.16562067243889445;-0.35371577607842486;-0.22053065618553802;-0.5090537466774343;-0.3553036773523486
Baseline;0.2;-0.40852207440115773;-0.16955099991801248;-0.3667070166376716;-0.23039590869018234;-0.5173943399909327;-0.35915660405895444
Baseline;0.3;-0.41280644214787454;-0.17289427100271748;-0.37838149056538484;-0.23938211496552597;-0.524524075935382;-0.36175126546920744
Baseline;0.4;-0.4153520830390969;-0.1753548529970672;-0.38822243649071986;-0.24713453082051284;-0.5296511260884351;-0.3625788322416552
Baseline;0.5;-0.4155185983845584;-0.17654612068491815;-0.3955692197668599;-0.25320421368962;-0.5317168930523177;-0.360972747883312
Baseline;0.6;-0.41400400735422505;-0.17658720104513304;-0.40058315510896136;-0.25755175946437436;-0.5314783493423363;-0.3577218945134266
Baseline;0.7;-0.41172369623039984;-0.17573460699856724;-0.40365039917500045;-0.26029260708356716;-0.5300324484771526;-0.3537963655808358
Baseline;0.8;-0.40922951220491655;-0.17400715777693065;-0.4047709207107042;-0.2612776917306734;-0.5279223461691434;-0.3499271069631087
Baseline;0.9;-0.4071261790360534;-0.17145814015630023;-0.40401092127492255;-0.26040249179809916;-0.5257630528602668;-0.3468959064087569
Baseline;1.0;-0.4052692048857889;-0.1681403857788304;-0.4014385644111069;-0.25779128564748355;-0.5234636153097902;-0.3445573310803258
Baseline;1.1;-0.4031720328819324;-0.164051618300598;-0.39703185341743286;-0.25358945069327277;-0.5205882940685722;-0.3424106568023513
Baseline;1.2;-0.4009105288129451;-0.15936199477945312;-0.39109287243514146;-0.2480569842302245;-0.5172729058956254;-0.34042045798543263
Baseline;1.3;-0.3984773569769757;-0.15425322067855163;-0.3839440017705229;-0.2414990106242394;-0.5135883441705094;-0.33846024623983517
Baseline;1.4;-0.39549160457243016;-0.1486711982838207;-0.3754859272146618;-0.23396505906417708;-0.5092247505312137;-0.33625933721680124
Baseline;1.5;-0.39169843241467284;-0.14255628366230244;-0.36562671967464677;-0.2254663891572397;-0.5039662111208827;-0.3336704508316872
Baseline;1.6;-0.3864598456057138;-0.1358426423356187;-0.3542246878174655;-0.2160996009809084;-0.4972808473538848;-0.330222386587673
Baseline;1.7;-0.3791438628240451;-0.1284531861859124;-0.34112772711202943;-0.20594837132958865;-0.4886367023324176;-0.32544491767128925
Baseline;1.8;-0.37024519494530495;-0.1205858782260929;-0.3267651146207218;-0.1952250658439949;-0.4784448042679408;-0.3196195045473056
Baseline;1.9;-0.3605041356957095;-0.11252964653784137;-0.31173275429426095;-0.18420652610900667;-0.46732372922042487;-0.3132001097692081
Baseline;2.0;-0.3505122020239293;-0.10443825859240707;-0.29641497708697795;-0.17303372116834215;-0.4557771103981807;-0.3065383091551164
Baseline;2.1;-0.3409933630706261;-0.09649189220727905;-0.281259346370172;-0.161855979344236;-0.44441320573338317;-0.30006802485564155
Baseline;2.2;-0.33209858703646766;-0.08888645692541086;-0.26660140934289345;-0.15092692823959464;-0.4333670301690056;-0.29392204685327616
Baseline;2.3;-0.323740932449855;-0.08175716301942693;-0.2526414263025041;-0.14046589104384477;-0.42258958949580006;-0.28809437091001566
Baseline;2.4;-0.31636102353989504;-0.07536491649438126;-0.2398841537604266;-0.1307632916542163;-0.4124200294952729;-0.2828437192109474
Baseline;2.5;-0.3102981178281672;-0.06995072515995382;-0.2287711701301074;-0.12209281029205599;-0.4031264351743076;-0.278393674011288
Baseline;2.6;-0.3055442372174362;-0.06545670708293017;-0.21926344289461408;-0.11443715058710957;-0.39476808655087403;-0.2747348002150032
Baseline;2.7;-0.3021733610352584;-0.06176150819600501;-0.21127272562066945;-0.10770022257870426;-0.3874661664512633;-0.2718446506032173
Baseline;2.8;-0.2996823888208118;-0.05872526805461842;-0.20446500786757849;-0.10179868570660489;-0.38093565645626803;-0.2695644264192856
Baseline;2.9;-0.29751069749662484;-0.056164445118727535;-0.19843463060806776;-0.09660734217655964;-0.37485482956898686;-0.2676973329503376
Baseline;3.0;-0.2961652494174878;-0.054086653023243336;-0.1934035325492136;-0.0921205199769588;-0.36960052173366975;-0.2663477943246084
Baseline;3.1;-0.2961727227115212;-0.05254461977799174;-0.1896432851743759;-0.08836656315383529;-0.36554995281735536;-0.2656494160092917
Baseline;3.2;-0.2980706265566697;-0.051476889727478436;-0.187318464409298;-0.08527913908848994;-0.363122076970976;-0.2656850478494386
Baseline;3.3;-0.3024494483190807;-0.050836004692150105;-0.18662574496657847;-0.0827952418396638;-0.36275971503962445;-0.2665472835306586
Baseline;3.4;-0.30851983681638373;-0.05054529240887007;-0.1871482123355115;-0.08086606320942558;-0.3639452553778142;-0.2680720873186644
Baseline;3.5;-0.31504350587643426;-0.05048142417480683;-0.18823944565329942;-0.0794260030405729;-0.36587064935495306;-0.270004344410939
Baseline;3.6;-0.321528757095229;-0.05065904075599548;-0.18969036764030456;-0.07847320606537167;-0.36816056752092763;-0.27223619004530697
Baseline;3.7;-0.32733561536300826;-0.051092659894830916;-0.19122569685753543;-0.07800506668464902;-0.37032967066350153;-0.27463122246869087
Baseline;3.8;-0.33175931825454796;-0.051614619553910224;-0.19240403262621797;-0.07793271522897971;-0.3719844690746239;-0.2770305086053364
Baseline;3.9;-0.33446271933830296;-0.05207343946451104;-0.192961380829475;-0.07817349376266503;-0.37297925016703104;-0.279338018891389
Baseline;4.0;-0.3342692691621565;-0.05227389429952023;-0.1922092004619902;-0.07860572330907267;-0.37257979362548355;-0.2812990861945943
Baseline;4.1;-0.3301641053893496;-0.05202407979804402;-0.18954164140218488;-0.07911695436563626;-0.37016851698842856;-0.2826886136195377
Baseline;4.2;-0.32296371537014323;-0.05145689012323462;-0.18542749900869993;-0.07975172575308509;-0.3661893802613818;-0.2836120882947304
Baseline;4.3;-0.31377893984540783;-0.050800383133322136;-0.18052740946564416;-0.08058269834021914;-0.36120578655997093;-0.28422228544686234
Baseline;4.4;-0.3041433170797845;-0.05019296269747553;-0.17567994002088305;-0.08170729792504616;-0.3562089790826377;-0.2847701325117704
Baseline;4.5;-0.2958500259972663;-0.04981637199442179;-0.17187306975651495;-0.0832423211600366;-0.35234001124269554;-0.28555137314115253
Baseline;4.6;-0.2889397605798676;-0.04978354171133059;-0.16916121146172447;-0.08515842687141717;-0.3494350047825474;-0.28651087618490667
Baseline;4.7;-0.28317108233266186;-0.050144840767920584;-0.16742909599092126;-0.0874021871148205;-0.34717870668176865;-0.2875468677568458
Baseline;4.8;-0.2789497770363836;-0.05111343607664942;-0.16695725379248483;-0.08997390440473119;-0.3455762454625848;-0.2886574190980795
Baseline;4.9;-0.27653281693156107;-0.05288446621845022;-0.16794056909169353;-0.09285892983517297;-0.3445320777143852;-0.28981343696950734
Baseline;5.0;-0.27718496201902276;-0.055432357675871735;-0.17101855877254035;-0.09613212256115578;-0.34500884591690273;-0.291243785545209
Baseline;5.1;-0.2827324467647818;-0.058718340660734114;-0.17711840811057478;-0.09991750303291091;-0.3484314084284783;-0.2932946416682567
Baseline;5.2;-0.2935893186307963;-0.06261242879106543;-0.18638995933807667;-0.104206041679058;-0.3551951481280202;-0.29603972303993054
Baseline;5.3;-0.31022349567764085;-0.0669510494288108;-0.1989984250525767;-0.10899411690535121;-0.3657793995151266;-0.2995739572633509
Baseline;5.4;-0.3343976145438372;-0.0718699648698422;-0.21589826354434916;-0.11439687252319075;-0.38135742007609075;-0.3041837933426068
Baseline;5.5;-0.36751708147245576;-0.07754506528774563;-0.23786832343589293;-0.12049321761054976;-0.40276715332891655;-0.3100693026989543
Baseline;5.6;-0.4116860081417091;-0.08404789884105224;-0.2660214376232144;-0.1274378526896225;-0.4315448578623222;-0.31761971440579373
Baseline;5.7;-0.46886468062489417;-0.09147625860328201;-0.30140191722351695;-0.13537061799464478;-0.4690839244455294;-0.32718657120460826
Baseline;5.8;-0.5377596698724654;-0.09972264475783721;-0.34320247814721405;-0.1441029039476538;-0.5142966600637209;-0.3384597277319399
Baseline;5.9;-0.6157094992241801;-0.10855943741589158;-0.39008273534302873;-0.15336273733124806;-0.5654950995824031;-0.35097621854505956
Baseline;6.0;-0.7002442501254755;-0.11803139980788924;-0.4410440950163661;-0.16291200769081993;-0.6210612958979684;-0.3642807932150518
Baseline;6.1;-0.7920701283376328;-0.12815497165412104;-0.49482298375555;-0.17246596608669407;-0.6790210407488022;-0.3778236511267554
Baseline;6.2;-0.8907978577657589;-0.13865649454260964;-0.5506695968560269;-0.18188846489880284;-0.7387089845945098;-0.3914407311702135
Baseline;6.3;-0.9821924290915298;-0.1493158390363014;-0.6081390841647112;-0.19110188636506642;-0.7998532249015717;-0.405078005658698
Baseline;6.4;-1.068024915969672;-0.15973998993576988;-0.6659569663584461;-0.1998761974757164;-0.8611615124483478;-0.41839726493826035
Baseline;6.5;-1.2052243544662442;-0.16953217221040706;-0.7229190075305203;-0.20800218143844784;-0.9214719287229176;-0.43110320319653006
Baseline;6.6;-1.2662007577369998;-0.17898265003767033;-0.7786969805527457;-0.2153651154855023;-0.9798411891969128;-0.44293087339828396
Baseline;6.7;-1.3700030397042928;-0.18854228562151754;-0.8329749023107054;-0.2218251008428993;-1.035053032059107;-0.4535222447034606
Baseline;6.8;-1.464311950331136;-0.1984944229429022;-0.8859099073324055;-0.22739094760230838;-1.086991584557106;-0.46287203034355695
Baseline;6.9;-1.5549637339251445;-0.20920133789511564;-0.9377930066747355;-0.2320928061974623;-1.1356217105960447;-0.470994914038962
Baseline;7.0;-1.6394623771391226;-0.2207382124296915;-0.987583404626446;-0.23566939467593429;-1.1791577021695598;-0.47736516392888984
Baseline;7.1;-1.7193108407329367;-0.23300796761416276;-1.0340928072873004;-0.23785204743137633;-1.2158718598604743;-0.4814836791475736
Baseline;7.2;-1.7923671897732225;-0.2463006735307678;-1.0765038246957888;-0.23841115219969478;-1.2439786512241255;-0.4828134914141584
Baseline;7.3;-1.8556317756218883;-0.26081556821748286;-1.1139225102069306;-0.23710762354745096;-1.2617028273555437;-0.4808171383281783
Baseline;7.4;-1.9098772127000379;-0.2763282212368523;-1.146516618372961;-0.23404611485345406;-1.269843882139991;-0.4757988693316513
Baseline;7.5;-1.956724377087684;-0.2926283679925783;-1.1749987976448244;-0.22947744302342343;-1.2701120402210986;-0.4683510105650459
Baseline;7.6;-1.9959424563837365;-0.30906577852840567;-1.1990648485866169;-0.22342379807890822;-1.263158000790483;-0.45871238853081575
Baseline;7.7;-2.027664415587748;-0.3249270262791928;-1.2185571699977578;-0.2159571375015421;-1.2499969505433306;-0.4472420860854349
Baseline;7.8;-2.0533423181623336;-0.34038998791003294;-1.2343132735858502;-0.20731527186654297;-1.2318414708569314;-0.43433740513311037
Baseline;7.9;-2.0740325138612876;-0.3556616352515327;-1.2469668792694444;-0.19767178755100723;-1.2094613282458049;-0.4202340385508494
Baseline;8.0;-2.092033836829441;-0.37093048343592283;-1.2578218977201248;-0.18740147981055522;-1.1849210732268158;-0.4056364009300921
Baseline;8.1;-2.1096811652128524;-0.3864301130841854;-1.268216052520203;-0.1768804995300437;-1.1602387683374715;-0.391219830507465
Baseline;8.2;-2.1253851930910495;-0.401296002906232;-1.2770183838500264;-0.16591041448406152;-1.1348324768355802;-0.37675883953944034
Baseline;8.3;-2.1366559510970538;-0.414310675385944;-1.2825019899921086;-0.15417142223280056;-1.1076923994896024;-0.36190374183350915
Baseline;8.4;-2.1417656975419197;-0.4248707959859326;-1.2836079985000532;-0.14144202868863687;-1.077717601505375;-0.34622215220259456
Baseline;8.5;-2.1390813488593983;-0.43226507093703326;-1.2790104286760657;-0.12743640393066347;-1.0438237332497504;-0.3291710031822124
Baseline;8.6;-2.128922696126714;-0.43575004200510126;-1.2682532847255805;-0.11216053978367135;-1.0070864158260182;-0.3110287027440046
Baseline;8.7;-2.1081159911979563;-0.4348942872225212;-1.2514914096546592;-0.09575942422191197;-0.9664154605032902;-0.2922768814274619
Baseline;8.8;-2.074419071453879;-0.4285939598585946;-1.2276901912852862;-0.07808253977788304;-0.9211666056257144;-0.2729606954519097
Baseline;8.9;-2.0424489825870102;-0.41590700806295366;-1.1956674689492006;-0.0590474529706837;-0.8817409439295893;-0.25323381501377273
Baseline;9.0;-2.0072146101921584;-0.39738023795799915;-1.1556268475738358;-0.03882529959022474;-0.8455225807360645;-0.23309190012466097
Baseline;9.1;-1.905551624074728;-0.37381065696341587;-1.1114547720260086;-0.017557773594747417;-0.7682553164617261;-0.2122911221587378
Baseline;9.2;-1.8970243351627447;-0.34643900579970044;-1.0660852318512175;0.004272361354692222;-0.7465815261484519;-0.1913566748369817
Baseline;9.3;-1.805811961661285;-0.31672568340966745;-1.0082785507575371;0.026140359199603225;-0.6922295018013784;-0.17081592091921927
Baseline;9.4;-1.7014808609089984;-0.28467428143897244;-0.9411505245625582;0.04816514492052448;-0.6429272806049369;-0.15014560671860444
Baseline;9.5;-1.7291451537327474;-0.25011355813893843;-0.923967937094031;0.0704833184149134;-0.5961656150549803;-0.12887477704957107
Baseline;9.6;-1.5910398149864333;-0.21328474015052823;-0.8318533180696752;0.09322877687944864;-0.5515512465321208;-0.10632407345680672
Baseline;9.7;-1.5091952562635873;-0.17434921903599232;-0.7751183328190772;0.11655516755957862;-0.4937066352552417;-0.08185737222811706
Baseline;9.8;-1.3795970275813634;-0.1345822057064412;-0.7066178639510712;0.13981863874800116;-0.42904878384805656;-0.05650678217140115
Baseline;9.9;-1.4719958900529226;-0.095738287998409;-0.6682731321309232;0.1621125046157852;-0.4108859720084048;-0.031836943137703244
Baseline;10.0;-1.2488960432325102;-0.058558188121885735;-0.5900714737133992;0.1829112616552253;-0.33754773411686223;-0.009092212895022378
Baseline;10.1;-1.229876354411176;-0.023874009943244623;-0.5446744838500761;0.2016309057878365;-0.3100775492265946;0.010428760197157771
Baseline;10.2;-1.1954519120554785;0.006877902656250434;-0.504799522641247;0.2176725682557512;-0.2874948702112583;0.02567888620971459
Baseline;10.3;-1.1690993367473315;0.03260428558098205;-0.47420577995805946;0.23060780618955246;-0.27520353814346343;0.03567666682728898
Baseline;10.4;-1.1541642029677996;0.051484581825984144;-0.4561151389803477;0.23972872048773475;-0.27580966112816085;0.03979907504153246
Baseline;10.5;-1.1708203778667956;0.061894032902493734;-0.4555522621667647;0.24446199272609626;-0.2946888876359619;0.03778550884611942
Baseline;10.6;-1.2148619047328868;0.06458286020963655;-0.4709718400564791;0.2449448939790564;-0.33039643751175163;0.028715924414508542
Baseline;10.7;-1.2769433111870816;0.0608661050661663;-0.4993542965854756;0.2415448527827957;-0.3803356565858227;0.012312370943893924
Baseline;10.8;-1.3543842394074908;0.05229889990793524;-0.5380960795779703;0.23496873464659007;-0.44082492837760867;-0.010686328240731235
Baseline;10.9;-1.4431445181810032;0.040757824000428045;-0.5840197375933815;0.225967270764186;-0.507655879647416;-0.04028949475928112
Baseline;11.0;-1.5397225402337886;0.02664737344016377;-0.6357269949843429;0.21496083606110883;-0.5806727041959459;-0.07336589672858462
Baseline;11.1;-1.6410748737160707;0.010130745343411185;-0.6920197801672527;0.20255980095946136;-0.6595298979336555;-0.10505307509366268
Baseline;11.2;-1.7444910751709033;-0.00809690809116681;-0.7517079856940798;0.1886791066723248;-0.7450430108137684;-0.13815868490078298
Baseline;11.3;-1.847045679054955;-0.027413911339170483;-0.8135574177171145;0.1732380229894508;-0.8381784117311462;-0.17400410991639426
Baseline;11.4;-1.9443004198021496;-0.04634552628070754;-0.87430371320744;0.15779041596969723;-0.9324107332119471;-0.20744431506397198
